province_name,year,month,mean_temp,max_temp,min_temp,precipitation
Bengkulu,1952,02_Feb,24.9,29.67,20.19,305.16
Bengkulu,1952,03_Mar,24.98,30.14,19.9,374.53
Bengkulu,1952,04_Apr,25.7,31.03,20.41,207.0
Bengkulu,1952,05_May,25.69,31.12,20.32,182.95
Bengkulu,1952,06_Jun,25.75,31.15,20.4,85.34
Bengkulu,1952,07_Jul,25.27,30.67,19.92,186.45
Bengkulu,1952,08_Aug,25.48,31.15,19.88,191.12
Bengkulu,1952,09_Sep,25.69,31.68,19.76,193.9
Bengkulu,1952,10_Oct,25.93,32.15,19.77,238.3
Bengkulu,1952,11_Nov,25.89,31.2,20.61,271.1
Bengkulu,1952,12_Dec,25.7,30.51,20.94,263.31
Bengkulu,1953,01_Jan,25.31,30.1,20.57,310.99
Bengkulu,1953,02_Feb,24.6,29.37,19.88,274.31
Bengkulu,1953,03_Mar,24.9,29.97,19.85,385.18
Bengkulu,1953,04_Apr,25.51,30.76,20.31,321.6
Bengkulu,1953,05_May,25.42,30.85,20.04,253.84
Bengkulu,1953,06_Jun,25.71,31.11,20.36,103.8
Bengkulu,1953,07_Jul,25.11,30.51,19.76,175.06
Bengkulu,1953,08_Aug,25.8,31.51,20.12,111.73
Bengkulu,1953,09_Sep,25.79,31.74,19.87,225.05
Bengkulu,1953,10_Oct,26.3,32.53,20.12,290.73
Bengkulu,1953,11_Nov,26.28,31.64,20.94,304.87
Bengkulu,1953,12_Dec,26.15,30.93,21.41,353.81
Bengkulu,1954,01_Jan,25.21,29.98,20.51,402.21
Bengkulu,1954,02_Feb,24.86,29.64,20.13,269.14
Bengkulu,1954,03_Mar,25.2,30.29,20.16,339.24
Bengkulu,1954,04_Apr,25.46,30.78,20.16,236.3
Bengkulu,1954,05_May,25.42,30.94,19.98,224.07
Bengkulu,1954,06_Jun,25.33,30.73,19.98,142.94
Bengkulu,1954,07_Jul,25.01,30.41,19.66,145.67
Bengkulu,1954,08_Aug,25.48,31.19,19.8,210.77
Bengkulu,1954,09_Sep,25.59,31.56,19.67,169.52
Bengkulu,1954,10_Oct,25.44,31.66,19.28,331.7
Bengkulu,1954,11_Nov,25.7,31.05,20.39,335.49
Bengkulu,1954,12_Dec,25.5,30.27,20.76,251.33
Bengkulu,1955,01_Jan,24.95,29.72,20.24,374.84
Bengkulu,1955,02_Feb,24.81,29.64,20.02,239.45
Bengkulu,1955,03_Mar,25.07,30.21,19.99,349.4
Bengkulu,1955,04_Apr,25.41,30.7,20.16,352.13
Bengkulu,1955,05_May,25.8,31.35,20.31,117.7
Bengkulu,1955,06_Jun,25.41,30.81,20.06,127.7
Bengkulu,1955,07_Jul,24.75,30.15,19.4,218.08
Bengkulu,1955,08_Aug,24.88,30.57,19.26,200.41
Bengkulu,1955,09_Sep,25.52,31.46,19.59,227.29
Bengkulu,1955,10_Oct,25.74,31.94,19.62,384.62
Bengkulu,1955,11_Nov,25.96,31.3,20.65,221.53
Bengkulu,1955,12_Dec,25.4,30.21,20.64,339.91
Bengkulu,1956,01_Jan,24.57,29.34,19.86,262.8
Bengkulu,1956,02_Feb,24.7,29.51,19.94,222.21
Bengkulu,1956,03_Mar,25.02,30.17,19.93,225.9
Bengkulu,1956,04_Apr,25.55,30.86,20.3,244.57
Bengkulu,1956,05_May,25.28,30.79,19.83,179.65
Bengkulu,1956,06_Jun,25.08,30.51,19.7,152.97
Bengkulu,1956,07_Jul,24.8,30.24,19.45,141.28
Bengkulu,1956,08_Aug,25.12,30.83,19.44,167.34
Bengkulu,1956,09_Sep,25.48,31.45,19.56,196.71
Bengkulu,1956,10_Oct,25.67,31.88,19.54,331.2
Bengkulu,1956,11_Nov,25.78,31.08,20.51,354.5
Bengkulu,1956,12_Dec,25.43,30.21,20.7,296.94
Bengkulu,1957,01_Jan,25.18,29.99,20.41,269.39
Bengkulu,1957,02_Feb,24.81,29.66,20.01,195.16
Bengkulu,1957,03_Mar,24.99,30.11,19.93,241.78
Bengkulu,1957,04_Apr,25.78,31.09,20.53,259.05
Bengkulu,1957,05_May,25.42,30.89,20.02,176.02
Bengkulu,1957,06_Jun,25.83,31.21,20.51,108.75
Bengkulu,1957,07_Jul,25.18,30.57,19.84,171.53
Bengkulu,1957,08_Aug,25.41,31.1,19.79,206.78
Bengkulu,1957,09_Sep,25.79,31.73,19.89,198.33
Bengkulu,1957,10_Oct,26.11,32.31,19.98,230.19
Bengkulu,1957,11_Nov,26.17,31.51,20.85,239.75
Bengkulu,1957,12_Dec,25.61,30.34,20.92,400.08
Bengkulu,1958,01_Jan,25.6,30.45,20.82,256.53
Bengkulu,1958,02_Feb,25.05,29.86,20.27,255.87
Bengkulu,1958,03_Mar,25.3,30.42,20.22,274.49
Bengkulu,1958,04_Apr,26.06,31.38,20.76,242.29
Bengkulu,1958,05_May,26.07,31.54,20.67,252.44
Bengkulu,1958,06_Jun,25.83,31.21,20.51,126.49
Bengkulu,1958,07_Jul,25.48,30.96,20.07,81.01
Bengkulu,1958,08_Aug,25.38,31.09,19.7,167.84
Bengkulu,1958,09_Sep,25.99,31.94,20.06,146.65
Bengkulu,1958,10_Oct,26.14,32.36,19.98,246.33
Bengkulu,1958,11_Nov,25.92,31.22,20.66,315.98
Bengkulu,1958,12_Dec,25.75,30.56,20.97,261.01
Bengkulu,1959,01_Jan,25.36,30.17,20.61,259.4
Bengkulu,1959,02_Feb,25.35,30.2,20.55,245.21
Bengkulu,1959,03_Mar,25.1,30.23,20.04,280.42
Bengkulu,1959,04_Apr,25.47,30.75,20.23,308.2
Bengkulu,1959,05_May,25.7,31.19,20.28,210.99
Bengkulu,1959,06_Jun,25.59,30.94,20.28,170.41
Bengkulu,1959,07_Jul,25.13,30.51,19.82,124.81
Bengkulu,1959,08_Aug,25.3,30.98,19.67,95.94
Bengkulu,1959,09_Sep,25.75,31.69,19.87,146.07
Bengkulu,1959,10_Oct,26.16,32.37,20.03,229.49
Bengkulu,1959,11_Nov,25.98,31.3,20.69,261.41
Bengkulu,1959,12_Dec,25.88,30.7,21.1,308.74
Bengkulu,1960,01_Jan,25.03,29.42,20.71,327.4
Bengkulu,1960,02_Feb,24.61,29.35,19.92,272.82
Bengkulu,1960,03_Mar,25.17,30.23,20.18,273.21
Bengkulu,1960,04_Apr,25.4,30.34,20.49,277.48
Bengkulu,1960,05_May,25.76,31.15,20.41,222.51
Bengkulu,1960,06_Jun,25.6,31.09,20.18,123.11
Bengkulu,1960,07_Jul,25.22,30.53,19.98,243.22
Bengkulu,1960,08_Aug,25.88,31.55,20.23,155.84
Bengkulu,1960,09_Sep,25.86,31.77,19.97,228.82
Bengkulu,1960,10_Oct,26.16,32.2,20.19,231.94
Bengkulu,1960,11_Nov,26.04,31.28,20.86,279.7
Bengkulu,1960,12_Dec,25.85,30.59,21.17,350.99
Bengkulu,1961,01_Jan,24.97,29.56,20.43,262.94
Bengkulu,1961,02_Feb,24.9,29.42,20.46,239.67
Bengkulu,1961,03_Mar,25.2,30.25,20.22,285.26
Bengkulu,1961,04_Apr,25.61,30.51,20.75,231.7
Bengkulu,1961,05_May,25.74,31.12,20.42,164.47
Bengkulu,1961,06_Jun,25.29,30.74,19.87,112.08
Bengkulu,1961,07_Jul,25.1,30.48,19.8,89.13
Bengkulu,1961,08_Aug,25.46,31.2,19.76,72.02
Bengkulu,1961,09_Sep,25.59,31.69,19.53,102.85
Bengkulu,1961,10_Oct,25.76,32.1,19.46,137.14
Bengkulu,1961,11_Nov,25.97,30.99,20.99,224.52
Bengkulu,1961,12_Dec,25.81,30.29,21.39,272.47
Bengkulu,1962,01_Jan,24.87,29.4,20.38,373.2
Bengkulu,1962,02_Feb,24.62,29.52,19.77,174.49
Bengkulu,1962,03_Mar,24.8,29.67,19.96,376.8
Bengkulu,1962,04_Apr,25.41,30.48,20.39,318.74
Bengkulu,1962,05_May,25.7,31.04,20.38,227.99
Bengkulu,1962,06_Jun,25.2,30.43,20.0,152.77
Bengkulu,1962,07_Jul,25.25,30.58,19.97,115.77
Bengkulu,1962,08_Aug,25.06,30.49,19.68,194.23
Bengkulu,1962,09_Sep,25.62,31.48,19.83,192.6
Bengkulu,1962,10_Oct,25.87,31.59,20.19,296.85
Bengkulu,1962,11_Nov,26.06,31.06,21.12,290.42
Bengkulu,1962,12_Dec,25.66,30.25,21.1,343.09
Bengkulu,1963,01_Jan,24.55,28.98,20.19,291.35
Bengkulu,1963,02_Feb,24.26,28.95,19.6,276.99
Bengkulu,1963,03_Mar,24.98,30.05,19.94,195.46
Bengkulu,1963,04_Apr,25.98,31.47,20.55,196.3
Bengkulu,1963,05_May,25.84,31.07,20.66,184.78
Bengkulu,1963,06_Jun,25.61,31.03,20.24,70.37
Bengkulu,1963,07_Jul,25.22,30.3,20.16,98.04
Bengkulu,1963,08_Aug,25.47,31.18,19.81,63.94
Bengkulu,1963,09_Sep,25.85,31.59,20.15,75.71
Bengkulu,1963,10_Oct,26.07,32.11,20.07,198.24
Bengkulu,1963,11_Nov,26.17,31.19,21.21,207.31
Bengkulu,1963,12_Dec,25.91,30.33,21.54,274.08
Bengkulu,1964,01_Jan,25.77,30.37,21.24,311.77
Bengkulu,1964,02_Feb,25.04,29.74,20.42,291.12
Bengkulu,1964,03_Mar,25.1,29.97,20.25,263.33
Bengkulu,1964,04_Apr,25.55,30.59,20.55,291.41
Bengkulu,1964,05_May,25.8,31.0,20.62,207.07
Bengkulu,1964,06_Jun,25.33,30.57,20.13,134.46
Bengkulu,1964,07_Jul,24.91,29.86,20.0,210.59
Bengkulu,1964,08_Aug,25.37,30.99,19.8,130.78
Bengkulu,1964,09_Sep,25.58,31.2,20.03,176.1
Bengkulu,1964,10_Oct,25.42,31.22,19.69,283.13
Bengkulu,1964,11_Nov,25.97,31.07,20.92,212.0
Bengkulu,1964,12_Dec,25.3,29.89,20.77,344.92
Bengkulu,1965,01_Jan,24.61,29.16,20.09,160.05
Bengkulu,1965,02_Feb,24.75,29.6,19.96,279.22
Bengkulu,1965,03_Mar,24.77,29.76,19.81,333.79
Bengkulu,1965,04_Apr,25.36,30.53,20.23,232.06
Bengkulu,1965,05_May,25.45,30.75,20.21,244.98
Bengkulu,1965,06_Jun,25.5,30.8,20.27,147.96
Bengkulu,1965,07_Jul,25.1,30.48,19.76,119.04
Bengkulu,1965,08_Aug,25.38,31.1,19.68,170.33
Bengkulu,1965,09_Sep,25.59,31.59,19.62,148.23
Bengkulu,1965,10_Oct,25.56,31.62,19.55,204.74
Bengkulu,1965,11_Nov,26.17,31.55,20.83,337.6
Bengkulu,1965,12_Dec,25.92,30.73,21.16,268.02
Bengkulu,1966,01_Jan,25.25,30.05,20.47,428.21
Bengkulu,1966,02_Feb,25.05,29.65,20.5,260.06
Bengkulu,1966,03_Mar,25.1,30.13,20.13,318.11
Bengkulu,1966,04_Apr,25.78,31.11,20.5,258.95
Bengkulu,1966,05_May,25.72,30.94,20.54,131.78
Bengkulu,1966,06_Jun,25.27,30.8,19.79,104.04
Bengkulu,1966,07_Jul,24.99,30.11,19.93,117.72
Bengkulu,1966,08_Aug,25.49,30.92,20.13,156.39
Bengkulu,1966,09_Sep,26.0,31.75,20.31,169.83
Bengkulu,1966,10_Oct,25.82,31.69,20.01,366.6
Bengkulu,1966,11_Nov,25.98,31.13,20.89,352.25
Bengkulu,1966,12_Dec,25.7,30.25,21.24,295.36
Bengkulu,1967,01_Jan,25.32,30.09,20.62,287.23
Bengkulu,1967,02_Feb,24.45,28.9,20.05,199.68
Bengkulu,1967,03_Mar,25.0,30.13,19.92,185.69
Bengkulu,1967,04_Apr,25.09,30.38,19.88,291.11
Bengkulu,1967,05_May,25.35,30.83,19.92,178.92
Bengkulu,1967,06_Jun,25.42,30.83,20.05,97.01
Bengkulu,1967,07_Jul,24.89,29.93,19.9,126.17
Bengkulu,1967,08_Aug,25.58,31.13,20.07,74.45
Bengkulu,1967,09_Sep,25.69,31.38,20.07,85.54
Bengkulu,1967,10_Oct,26.05,31.96,20.21,160.46
Bengkulu,1967,11_Nov,25.72,30.57,20.92,319.76
Bengkulu,1967,12_Dec,25.38,29.76,21.07,280.01
Bengkulu,1968,01_Jan,24.85,29.96,19.8,328.58
Bengkulu,1968,02_Feb,24.44,29.28,19.64,128.87
Bengkulu,1968,03_Mar,25.0,30.68,19.37,286.4
Bengkulu,1968,04_Apr,25.53,31.43,19.7,256.89
Bengkulu,1968,05_May,25.33,31.09,19.6,246.85
Bengkulu,1968,06_Jun,25.28,30.9,19.68,161.8
Bengkulu,1968,07_Jul,24.99,30.29,19.74,215.18
Bengkulu,1968,08_Aug,25.14,30.74,19.59,212.98
Bengkulu,1968,09_Sep,25.7,31.58,19.85,174.25
Bengkulu,1968,10_Oct,25.81,31.95,19.72,286.45
Bengkulu,1968,11_Nov,25.98,31.28,20.72,330.18
Bengkulu,1968,12_Dec,25.58,30.33,20.88,312.23
Bengkulu,1969,01_Jan,25.37,30.45,20.33,337.97
Bengkulu,1969,02_Feb,25.07,29.62,20.53,313.61
Bengkulu,1969,03_Mar,25.5,30.91,20.12,265.53
Bengkulu,1969,04_Apr,25.85,31.38,20.39,300.03
Bengkulu,1969,05_May,25.75,31.07,20.51,166.77
Bengkulu,1969,06_Jun,25.61,30.84,20.42,132.05
Bengkulu,1969,07_Jul,25.32,30.59,20.08,99.88
Bengkulu,1969,08_Aug,25.31,30.87,19.8,131.95
Bengkulu,1969,09_Sep,25.74,31.37,20.17,218.87
Bengkulu,1969,10_Oct,26.04,32.06,20.07,178.63
Bengkulu,1969,11_Nov,25.88,31.08,20.75,265.67
Bengkulu,1969,12_Dec,25.71,30.19,21.29,337.25
Bengkulu,1970,01_Jan,25.37,30.16,20.62,324.13
Bengkulu,1970,02_Feb,25.05,29.8,20.33,198.01
Bengkulu,1970,03_Mar,25.4,30.72,20.11,314.99
Bengkulu,1970,04_Apr,25.62,31.21,20.08,310.72
Bengkulu,1970,05_May,25.51,31.03,20.07,209.1
Bengkulu,1970,06_Jun,25.51,30.78,20.25,157.2
Bengkulu,1970,07_Jul,25.23,30.46,20.05,159.7
Bengkulu,1970,08_Aug,25.57,31.15,20.05,142.44
Bengkulu,1970,09_Sep,25.59,31.41,19.83,253.06
Bengkulu,1970,10_Oct,25.87,31.83,19.98,263.09
Bengkulu,1970,11_Nov,25.97,31.11,20.88,322.3
Bengkulu,1970,12_Dec,25.58,30.29,20.9,238.6
Bengkulu,1971,01_Jan,25.01,29.97,20.13,270.28
Bengkulu,1971,02_Feb,24.46,28.79,20.2,199.74
Bengkulu,1971,03_Mar,24.95,30.26,19.68,266.16
Bengkulu,1971,04_Apr,25.84,31.19,20.53,214.07
Bengkulu,1971,05_May,25.48,31.37,19.64,180.49
Bengkulu,1971,06_Jun,25.41,30.78,20.08,143.41
Bengkulu,1971,07_Jul,25.21,30.48,20.01,112.08
Bengkulu,1971,08_Aug,25.31,30.89,19.8,175.12
Bengkulu,1971,09_Sep,25.97,32.17,19.82,185.47
Bengkulu,1971,10_Oct,25.94,32.14,19.82,261.24
Bengkulu,1971,11_Nov,25.66,30.99,20.4,312.6
Bengkulu,1971,12_Dec,25.58,30.42,20.78,299.22
Bengkulu,1972,01_Jan,24.75,29.48,20.07,206.64
Bengkulu,1972,02_Feb,25.07,30.0,20.2,233.42
Bengkulu,1972,03_Mar,24.9,30.01,19.84,267.82
Bengkulu,1972,04_Apr,25.54,30.79,20.34,282.65
Bengkulu,1972,05_May,25.42,30.99,19.91,236.9
Bengkulu,1972,06_Jun,25.73,31.18,20.33,97.31
Bengkulu,1972,07_Jul,25.61,31.22,20.04,72.52
Bengkulu,1972,08_Aug,25.89,31.76,20.09,92.22
Bengkulu,1972,09_Sep,25.99,31.93,20.08,136.98
Bengkulu,1972,10_Oct,26.59,33.24,20.0,134.88
Bengkulu,1972,11_Nov,26.25,31.34,21.18,235.25
Bengkulu,1972,12_Dec,26.34,30.71,22.0,349.76
Bengkulu,1973,01_Jan,25.71,30.59,20.86,222.45
Bengkulu,1973,02_Feb,25.56,30.39,20.77,220.21
Bengkulu,1973,03_Mar,25.35,30.14,20.58,301.9
Bengkulu,1973,04_Apr,26.1,31.13,21.13,263.87
Bengkulu,1973,05_May,25.36,30.99,19.76,236.47
Bengkulu,1973,06_Jun,25.84,31.07,20.62,163.35
Bengkulu,1973,07_Jul,25.69,31.31,20.13,117.2
Bengkulu,1973,08_Aug,25.68,31.09,20.33,226.63
Bengkulu,1973,09_Sep,25.69,31.34,20.1,262.54
Bengkulu,1973,10_Oct,26.09,32.2,20.02,238.2
Bengkulu,1973,11_Nov,25.95,31.6,20.37,238.45
Bengkulu,1973,12_Dec,25.51,30.43,20.65,307.23
Bengkulu,1974,01_Jan,24.6,29.51,19.77,153.22
Bengkulu,1974,02_Feb,24.55,29.4,19.74,257.11
Bengkulu,1974,03_Mar,24.9,30.21,19.63,227.88
Bengkulu,1974,04_Apr,25.62,31.2,20.1,300.58
Bengkulu,1974,05_May,25.14,30.79,19.56,158.05
Bengkulu,1974,06_Jun,25.21,30.74,19.71,115.31
Bengkulu,1974,07_Jul,24.98,30.56,19.48,175.35
Bengkulu,1974,08_Aug,25.55,31.27,19.86,166.19
Bengkulu,1974,09_Sep,25.53,31.62,19.47,274.85
Bengkulu,1974,10_Oct,26.17,32.84,19.56,219.54
Bengkulu,1974,11_Nov,25.97,31.44,20.53,291.51
Bengkulu,1974,12_Dec,26.0,30.93,21.1,286.15
Bengkulu,1975,01_Jan,25.52,30.49,20.59,258.6
Bengkulu,1975,02_Feb,24.76,29.56,20.02,276.63
Bengkulu,1975,03_Mar,25.05,30.27,19.88,249.89
Bengkulu,1975,04_Apr,25.82,31.3,20.37,220.36
Bengkulu,1975,05_May,25.27,30.96,19.64,220.64
Bengkulu,1975,06_Jun,25.39,30.86,20.0,91.88
Bengkulu,1975,07_Jul,24.97,30.38,19.61,177.76
Bengkulu,1975,08_Aug,25.7,31.44,19.99,159.16
Bengkulu,1975,09_Sep,25.61,31.8,19.48,185.63
Bengkulu,1975,10_Oct,25.86,32.44,19.34,229.43
Bengkulu,1975,11_Nov,25.49,30.92,20.12,270.31
Bengkulu,1975,12_Dec,25.66,30.55,20.82,226.43
Bengkulu,1976,01_Jan,24.48,29.28,19.71,163.98
Bengkulu,1976,02_Feb,24.59,29.6,19.64,137.0
Bengkulu,1976,03_Mar,24.88,30.01,19.8,314.3
Bengkulu,1976,04_Apr,25.18,30.91,19.5,253.99
Bengkulu,1976,05_May,25.49,30.96,20.05,114.79
Bengkulu,1976,06_Jun,25.29,31.06,19.55,115.81
Bengkulu,1976,07_Jul,25.1,30.66,19.59,141.96
Bengkulu,1976,08_Aug,25.46,31.46,19.51,120.66
Bengkulu,1976,09_Sep,25.69,31.74,19.72,178.35
Bengkulu,1976,10_Oct,25.86,32.35,19.4,265.55
Bengkulu,1976,11_Nov,25.84,31.2,20.5,427.8
Bengkulu,1976,12_Dec,25.85,30.89,20.83,264.93
Bengkulu,1977,01_Jan,25.27,29.93,20.64,264.08
Bengkulu,1977,02_Feb,24.34,29.23,19.47,240.02
Bengkulu,1977,03_Mar,24.98,29.89,20.14,257.33
Bengkulu,1977,04_Apr,25.97,31.72,20.29,279.56
Bengkulu,1977,05_May,25.62,31.07,20.22,190.21
Bengkulu,1977,06_Jun,25.34,30.75,19.99,164.54
Bengkulu,1977,07_Jul,25.41,30.96,19.91,101.87
Bengkulu,1977,08_Aug,25.4,31.33,19.52,145.4
Bengkulu,1977,09_Sep,25.79,31.91,19.74,183.93
Bengkulu,1977,10_Oct,26.38,33.13,19.68,150.09
Bengkulu,1977,11_Nov,25.97,31.44,20.54,299.37
Bengkulu,1977,12_Dec,26.14,31.05,21.28,341.85
Bengkulu,1978,01_Jan,25.47,30.19,20.79,345.51
Bengkulu,1978,02_Feb,25.25,30.18,20.38,220.28
Bengkulu,1978,03_Mar,25.4,30.13,20.68,266.97
Bengkulu,1978,04_Apr,25.75,30.91,20.65,254.11
Bengkulu,1978,05_May,25.77,30.91,20.69,181.58
Bengkulu,1978,06_Jun,25.51,30.67,20.38,129.09
Bengkulu,1978,07_Jul,25.21,30.6,19.89,180.64
Bengkulu,1978,08_Aug,25.68,31.27,20.15,173.11
Bengkulu,1978,09_Sep,25.66,31.75,19.62,209.79
Bengkulu,1978,10_Oct,25.89,31.98,19.86,328.01
Bengkulu,1978,11_Nov,25.96,31.45,20.55,305.51
Bengkulu,1978,12_Dec,25.77,30.68,20.91,279.88
Bengkulu,1979,01_Jan,25.46,30.34,20.64,319.96
Bengkulu,1979,02_Feb,25.34,30.38,20.33,205.84
Bengkulu,1979,03_Mar,25.53,30.9,20.23,233.65
Bengkulu,1979,04_Apr,25.75,30.87,20.69,294.99
Bengkulu,1979,05_May,25.89,31.7,20.13,169.45
Bengkulu,1979,06_Jun,25.58,30.81,20.41,165.06
Bengkulu,1979,07_Jul,25.29,30.73,19.9,177.42
Bengkulu,1979,08_Aug,25.78,31.55,20.07,143.9
Bengkulu,1979,09_Sep,25.8,31.82,19.81,188.92
Bengkulu,1979,10_Oct,26.16,32.37,20.0,347.57
Bengkulu,1979,11_Nov,25.88,31.25,20.57,418.34
Bengkulu,1979,12_Dec,25.75,30.78,20.77,260.03
Bengkulu,1980,01_Jan,25.37,30.41,20.4,201.8
Bengkulu,1980,02_Feb,25.05,30.28,19.84,206.0
Bengkulu,1980,03_Mar,25.33,30.6,20.13,330.49
Bengkulu,1980,04_Apr,25.8,30.85,20.79,332.75
Bengkulu,1980,05_May,25.89,31.4,20.43,158.18
Bengkulu,1980,06_Jun,25.94,31.23,20.68,124.19
Bengkulu,1980,07_Jul,25.7,31.25,20.19,159.24
Bengkulu,1980,08_Aug,25.28,31.0,19.61,163.63
Bengkulu,1980,09_Sep,25.8,31.92,19.75,275.11
Bengkulu,1980,10_Oct,26.16,32.36,20.02,275.93
Bengkulu,1980,11_Nov,26.07,31.54,20.63,383.4
Bengkulu,1980,12_Dec,25.61,30.56,20.69,254.44
Bengkulu,1981,01_Jan,24.84,29.66,20.08,279.7
Bengkulu,1981,02_Feb,24.95,29.88,20.07,229.34
Bengkulu,1981,03_Mar,25.47,30.52,20.47,229.43
Bengkulu,1981,04_Apr,25.68,31.07,20.36,334.72
Bengkulu,1981,05_May,25.61,30.95,20.34,270.57
Bengkulu,1981,06_Jun,26.01,31.54,20.52,160.32
Bengkulu,1981,07_Jul,25.59,31.04,20.17,180.24
Bengkulu,1981,08_Aug,26.02,32.23,19.89,84.99
Bengkulu,1981,09_Sep,25.8,31.71,19.94,312.46
Bengkulu,1981,10_Oct,26.36,32.62,20.15,261.39
Bengkulu,1981,11_Nov,26.36,32.06,20.73,265.54
Bengkulu,1981,12_Dec,25.91,30.8,21.07,220.45
Bengkulu,1982,01_Jan,25.33,30.41,20.3,273.68
Bengkulu,1982,02_Feb,25.34,30.14,20.59,251.8
Bengkulu,1982,03_Mar,25.38,30.64,20.2,198.39
Bengkulu,1982,04_Apr,25.51,30.81,20.25,300.47
Bengkulu,1982,05_May,25.8,31.22,20.44,170.29
Bengkulu,1982,06_Jun,25.87,31.54,20.26,113.33
Bengkulu,1982,07_Jul,25.48,31.14,19.85,68.66
Bengkulu,1982,08_Aug,25.68,31.64,19.75,84.53
Bengkulu,1982,09_Sep,26.09,32.19,20.04,112.94
Bengkulu,1982,10_Oct,26.2,32.82,19.64,175.63
Bengkulu,1982,11_Nov,26.46,31.97,20.99,216.78
Bengkulu,1982,12_Dec,26.17,31.36,21.03,300.96
Bengkulu,1983,01_Jan,25.63,30.52,20.81,325.4
Bengkulu,1983,02_Feb,25.83,31.13,20.56,199.87
Bengkulu,1983,03_Mar,26.13,31.58,20.75,211.06
Bengkulu,1983,04_Apr,26.61,32.35,20.92,226.55
Bengkulu,1983,05_May,26.19,31.78,20.64,216.52
Bengkulu,1983,06_Jun,26.14,31.46,20.9,148.13
Bengkulu,1983,07_Jul,25.66,31.0,20.4,206.63
Bengkulu,1983,08_Aug,25.87,31.75,20.06,161.3
Bengkulu,1983,09_Sep,26.0,32.22,19.83,137.85
Bengkulu,1983,10_Oct,26.49,32.87,20.14,259.21
Bengkulu,1983,11_Nov,26.28,31.73,20.88,267.92
Bengkulu,1983,12_Dec,25.69,30.44,21.01,281.91
Bengkulu,1984,01_Jan,24.95,29.78,20.16,307.01
Bengkulu,1984,02_Feb,24.36,29.06,19.7,224.72
Bengkulu,1984,03_Mar,24.79,29.99,19.66,268.99
Bengkulu,1984,04_Apr,25.57,30.97,20.22,246.45
Bengkulu,1984,05_May,25.48,31.11,19.87,208.15
Bengkulu,1984,06_Jun,25.69,31.03,20.39,152.12
Bengkulu,1984,07_Jul,25.19,30.79,19.68,173.15
Bengkulu,1984,08_Aug,25.68,31.31,20.11,164.75
Bengkulu,1984,09_Sep,25.59,31.51,19.74,231.84
Bengkulu,1984,10_Oct,26.02,32.24,19.85,231.92
Bengkulu,1984,11_Nov,26.06,31.46,20.72,325.35
Bengkulu,1984,12_Dec,25.58,30.31,20.9,226.36
Bengkulu,1985,01_Jan,25.52,30.55,20.53,313.28
Bengkulu,1985,02_Feb,25.3,30.29,20.36,238.26
Bengkulu,1985,03_Mar,25.08,30.4,19.8,281.98
Bengkulu,1985,04_Apr,25.71,30.72,20.75,254.45
Bengkulu,1985,05_May,25.78,31.51,20.09,206.53
Bengkulu,1985,06_Jun,25.81,31.52,20.14,151.6
Bengkulu,1985,07_Jul,25.13,30.68,19.63,156.32
Bengkulu,1985,08_Aug,25.84,31.65,20.06,123.12
Bengkulu,1985,09_Sep,25.77,31.9,19.71,195.04
Bengkulu,1985,10_Oct,26.06,32.28,19.89,279.69
Bengkulu,1985,11_Nov,26.11,31.69,20.58,233.43
Bengkulu,1985,12_Dec,25.93,31.26,20.67,309.74
Bengkulu,1986,01_Jan,24.93,29.71,20.21,365.38
Bengkulu,1986,02_Feb,25.05,30.2,19.93,259.84
Bengkulu,1986,03_Mar,24.9,30.06,19.78,326.14
Bengkulu,1986,04_Apr,25.66,30.96,20.4,318.4
Bengkulu,1986,05_May,25.97,31.7,20.3,181.93
Bengkulu,1986,06_Jun,25.84,31.02,20.7,227.6
Bengkulu,1986,07_Jul,25.75,31.19,20.36,193.16
Bengkulu,1986,08_Aug,26.27,32.14,20.45,109.02
Bengkulu,1986,09_Sep,25.79,32.03,19.62,184.57
Bengkulu,1986,10_Oct,26.06,32.24,19.92,202.09
Bengkulu,1986,11_Nov,26.11,31.78,20.46,255.64
Bengkulu,1986,12_Dec,26.19,31.41,21.01,324.33
Bengkulu,1987,01_Jan,25.09,30.0,20.23,345.52
Bengkulu,1987,02_Feb,25.24,30.46,20.08,200.27
Bengkulu,1987,03_Mar,25.71,31.16,20.31,301.41
Bengkulu,1987,04_Apr,26.15,31.44,20.92,309.65
Bengkulu,1987,05_May,25.8,31.38,20.27,208.13
Bengkulu,1987,06_Jun,26.32,31.92,20.75,103.66
Bengkulu,1987,07_Jul,25.98,31.76,20.27,141.6
Bengkulu,1987,08_Aug,25.88,31.84,19.93,81.87
Bengkulu,1987,09_Sep,26.22,32.21,20.26,117.31
Bengkulu,1987,10_Oct,26.65,32.89,20.45,244.15
Bengkulu,1987,11_Nov,26.81,32.47,21.2,242.97
Bengkulu,1987,12_Dec,26.17,31.28,21.13,238.59
Bengkulu,1988,01_Jan,25.92,30.88,21.0,346.45
Bengkulu,1988,02_Feb,25.44,30.5,20.41,219.66
Bengkulu,1988,03_Mar,25.61,30.8,20.48,320.65
Bengkulu,1988,04_Apr,26.14,31.61,20.71,240.95
Bengkulu,1988,05_May,26.27,32.1,20.5,187.89
Bengkulu,1988,06_Jun,25.89,31.34,20.47,130.01
Bengkulu,1988,07_Jul,25.49,30.99,20.04,97.98
