province_name,year,month,mean_temp
Aceh,1974,Mar,24.34
Aceh,1974,Apr,25.02
Aceh,1974,May,24.75
Aceh,1974,Jun,24.45
Aceh,1974,Jul,24.37
Aceh,1974,Aug,24.8
Aceh,1974,Sep,24.69
Aceh,1974,Oct,25.31
Aceh,1974,Nov,25.04
Aceh,1974,Dec,24.7
Aceh,1975,Jan,24.18
Aceh,1975,Feb,24.07
Aceh,1975,Mar,24.42
Aceh,1975,Apr,25.25
Aceh,1975,May,24.79
Aceh,1975,Jun,24.04
Aceh,1975,Jul,23.98
Aceh,1975,Aug,24.53
Aceh,1975,Sep,24.59
Aceh,1975,Oct,24.97
Aceh,1975,Nov,24.53
Aceh,1975,Dec,24.0
Aceh,1976,Jan,23.45
Aceh,1976,Feb,23.95
Aceh,1976,Mar,24.47
Aceh,1976,Apr,24.93
Aceh,1976,May,24.78
Aceh,1976,Jun,24.26
Aceh,1976,Jul,24.34
Aceh,1976,Aug,24.31
Aceh,1976,Sep,24.68
Aceh,1976,Oct,25.06
Aceh,1976,Nov,24.71
Aceh,1976,Dec,24.7
Aceh,1977,Jan,24.23
Aceh,1977,Feb,23.98
Aceh,1977,Mar,24.45
Aceh,1977,Apr,25.51
Aceh,1977,May,25.19
Aceh,1977,Jun,24.72
Aceh,1977,Jul,24.72
Aceh,1977,Aug,24.36
Aceh,1977,Sep,25.07
Aceh,1977,Oct,25.23
Aceh,1977,Nov,24.98
Aceh,1977,Dec,25.25
Aceh,1978,Jan,24.62
Aceh,1978,Feb,24.8
Aceh,1978,Mar,25.06
Aceh,1978,Apr,25.3
Aceh,1978,May,25.34
Aceh,1978,Jun,24.65
Aceh,1978,Jul,24.36
Aceh,1978,Aug,24.78
Aceh,1978,Sep,24.7
Aceh,1978,Oct,25.14
Aceh,1978,Nov,25.06
Aceh,1978,Dec,25.05
Aceh,1979,Jan,24.56
Aceh,1979,Feb,24.82
Aceh,1979,Mar,25.3
Aceh,1979,Apr,25.45
Aceh,1979,May,25.54
Aceh,1979,Jun,24.92
Aceh,1979,Jul,24.44
Aceh,1979,Aug,25.0
Aceh,1979,Sep,25.01
Aceh,1979,Oct,25.28
Aceh,1979,Nov,25.07
Aceh,1979,Dec,25.13
Aceh,1980,Jan,24.53
Aceh,1980,Feb,24.68
Aceh,1980,Mar,25.03
Aceh,1980,Apr,25.51
Aceh,1980,May,25.53
Aceh,1980,Jun,24.81
Aceh,1980,Jul,24.7
Aceh,1980,Aug,24.22
Aceh,1980,Sep,25.0
Aceh,1980,Oct,25.35
Aceh,1980,Nov,25.1
Aceh,1980,Dec,24.66
Aceh,1981,Jan,23.89
Aceh,1981,Feb,24.37
Aceh,1981,Mar,25.03
Aceh,1981,Apr,25.24
Aceh,1981,May,25.0
Aceh,1981,Jun,24.95
Aceh,1981,Jul,24.68
Aceh,1981,Aug,25.07
Aceh,1981,Sep,24.99
Aceh,1981,Oct,25.41
Aceh,1981,Nov,25.07
Aceh,1981,Dec,24.74
Aceh,1982,Jan,24.21
Aceh,1982,Feb,24.56
Aceh,1982,Mar,24.79
Aceh,1982,Apr,24.92
Aceh,1982,May,25.21
Aceh,1982,Jun,24.78
Aceh,1982,Jul,24.3
Aceh,1982,Aug,24.45
Aceh,1982,Sep,25.02
Aceh,1982,Oct,24.99
Aceh,1982,Nov,25.36
Aceh,1982,Dec,25.09
Aceh,1983,Jan,24.66
Aceh,1983,Feb,25.15
Aceh,1983,Mar,25.66
Aceh,1983,Apr,26.24
Aceh,1983,May,25.71
Aceh,1983,Jun,25.08
Aceh,1983,Jul,24.7
Aceh,1983,Aug,24.68
Aceh,1983,Sep,24.79
Aceh,1983,Oct,25.32
Aceh,1983,Nov,25.15
Aceh,1983,Dec,24.44
Aceh,1984,Jan,23.7
Aceh,1984,Feb,23.74
Aceh,1984,Mar,24.34
Aceh,1984,Apr,25.05
Aceh,1984,May,24.88
Aceh,1984,Jun,24.44
Aceh,1984,Jul,24.17
Aceh,1984,Aug,24.77
Aceh,1984,Sep,24.62
Aceh,1984,Oct,25.15
Aceh,1984,Nov,25.26
Aceh,1984,Dec,24.81
Aceh,1985,Jan,24.48
Aceh,1985,Feb,24.78
Aceh,1985,Mar,24.51
Aceh,1985,Apr,25.35
Aceh,1985,May,25.0
Aceh,1985,Jun,24.73
Aceh,1985,Jul,24.21
Aceh,1985,Aug,24.5
Aceh,1985,Sep,24.58
Aceh,1985,Oct,24.96
Aceh,1985,Nov,24.98
Aceh,1985,Dec,24.85
Aceh,1986,Jan,23.82
Aceh,1986,Feb,24.42
Aceh,1986,Mar,24.67
Aceh,1986,Apr,25.48
Aceh,1986,May,25.27
Aceh,1986,Jun,24.76
Aceh,1986,Jul,24.83
Aceh,1986,Aug,25.1
Aceh,1986,Sep,24.8
Aceh,1986,Oct,25.13
Aceh,1986,Nov,25.06
Aceh,1986,Dec,25.27
Aceh,1987,Jan,24.42
Aceh,1987,Feb,24.6
Aceh,1987,Mar,25.45
Aceh,1987,Apr,25.97
Aceh,1987,May,25.51
Aceh,1987,Jun,25.44
Aceh,1987,Jul,25.37
Aceh,1987,Aug,24.91
Aceh,1987,Sep,25.46
Aceh,1987,Oct,25.78
Aceh,1987,Nov,25.97
Aceh,1987,Dec,25.09
Aceh,1988,Jan,25.09
Aceh,1988,Feb,25.14
Aceh,1988,Mar,25.23
Aceh,1988,Apr,25.88
Aceh,1988,May,25.65
Aceh,1988,Jun,24.97
Aceh,1988,Jul,24.61
Aceh,1988,Aug,24.81
Aceh,1988,Sep,25.08
Aceh,1988,Oct,25.67
Aceh,1988,Nov,25.08
Aceh,1988,Dec,24.75
Aceh,1989,Jan,24.67
Aceh,1989,Feb,24.27
Aceh,1989,Mar,24.54
Aceh,1989,Apr,25.31
Aceh,1989,May,25.2
Aceh,1989,Jun,24.72
Aceh,1989,Jul,24.86
Aceh,1989,Aug,24.76
Aceh,1989,Sep,24.95
Aceh,1989,Oct,25.18
Aceh,1989,Nov,25.54
Aceh,1989,Dec,25.37
Aceh,1990,Jan,24.68
Aceh,1990,Feb,25.33
Aceh,1990,Mar,25.63
Aceh,1990,Apr,26.05
Aceh,1990,May,25.7
Aceh,1990,Jun,25.48
Aceh,1990,Jul,24.91
Aceh,1990,Aug,25.38
Aceh,1990,Sep,25.26
Aceh,1990,Oct,25.55
Aceh,1990,Nov,25.75
Aceh,1990,Dec,25.45
Aceh,1991,Jan,25.05
Aceh,1991,Feb,25.15
Aceh,1991,Mar,25.4
Aceh,1991,Apr,25.72
Aceh,1991,May,25.59
Aceh,1991,Jun,25.64
Aceh,1991,Jul,25.21
Aceh,1991,Aug,25.04
Aceh,1991,Sep,25.26
Aceh,1991,Oct,25.4
Aceh,1991,Nov,25.25
Aceh,1991,Dec,25.13
Aceh,1992,Jan,24.71
Aceh,1992,Feb,24.89
Aceh,1992,Mar,25.59
Aceh,1992,Apr,26.18
Aceh,1992,May,25.88
Aceh,1992,Jun,25.26
Aceh,1992,Jul,24.8
Aceh,1992,Aug,25.12
Aceh,1992,Sep,25.44
Aceh,1992,Oct,25.34
Aceh,1992,Nov,25.07
Aceh,1992,Dec,25.13
Aceh,1993,Jan,24.64
Aceh,1993,Feb,24.44
Aceh,1993,Mar,24.85
Aceh,1993,Apr,25.44
Aceh,1993,May,25.7
Aceh,1993,Jun,25.47
Aceh,1993,Jul,24.98
Aceh,1993,Aug,25.23
Aceh,1993,Sep,25.1
Aceh,1993,Oct,25.37
Aceh,1993,Nov,25.5
Aceh,1993,Dec,25.24
Aceh,1994,Jan,24.96
Aceh,1994,Feb,25.01
Aceh,1994,Mar,24.69
Aceh,1994,Apr,25.76
Aceh,1994,May,25.58
Aceh,1994,Jun,25.0
Aceh,1994,Jul,25.22
Aceh,1994,Aug,24.84
Aceh,1994,Sep,25.19
Aceh,1994,Oct,25.47
Aceh,1994,Nov,25.38
Aceh,1994,Dec,25.83
Aceh,1995,Jan,24.95
Aceh,1995,Feb,24.66
Aceh,1995,Mar,25.21
Aceh,1995,Apr,25.95
Aceh,1995,May,25.89
Aceh,1995,Jun,25.64
Aceh,1995,Jul,25.16
Aceh,1995,Aug,24.75
Aceh,1995,Sep,25.43
Aceh,1995,Oct,25.74
Aceh,1995,Nov,25.46
Aceh,1995,Dec,24.85
Aceh,1996,Jan,24.44
Aceh,1996,Feb,24.58
Aceh,1996,Mar,25.48
Aceh,1996,Apr,25.74
Aceh,1996,May,25.64
Aceh,1996,Jun,25.45
Aceh,1996,Jul,25.33
Aceh,1996,Aug,25.02
Aceh,1996,Sep,25.59
Aceh,1996,Oct,25.36
Aceh,1996,Nov,25.66
Aceh,1996,Dec,24.8
Aceh,1997,Jan,24.68
Aceh,1997,Feb,24.89
Aceh,1997,Mar,25.54
Aceh,1997,Apr,25.53
Aceh,1997,May,26.14
Aceh,1997,Jun,25.43
Aceh,1997,Jul,25.25
Aceh,1997,Aug,25.41
Aceh,1997,Sep,25.75
Aceh,1997,Oct,25.82
Aceh,1997,Nov,25.81
Aceh,1997,Dec,25.89
Aceh,1998,Jan,25.87
Aceh,1998,Feb,26.16
Aceh,1998,Mar,26.46
Aceh,1998,Apr,26.32
Aceh,1998,May,26.71
Aceh,1998,Jun,25.79
Aceh,1998,Jul,25.54
Aceh,1998,Aug,25.12
Aceh,1998,Sep,25.63
Aceh,1998,Oct,26.01
Aceh,1998,Nov,25.82
Aceh,1998,Dec,25.29
Aceh,1999,Jan,24.69
Aceh,1999,Feb,24.66
Aceh,1999,Mar,25.27
Aceh,1999,Apr,25.61
Aceh,1999,May,25.41
Aceh,1999,Jun,25.05
Aceh,1999,Jul,25.05
Aceh,1999,Aug,24.87
Aceh,1999,Sep,25.45
Aceh,1999,Oct,25.3
Aceh,1999,Nov,25.63
Aceh,1999,Dec,24.53
Aceh,2000,Jan,24.72
Aceh,2000,Feb,24.64
Aceh,2000,Mar,25.07
Aceh,2000,Apr,25.42
Aceh,2000,May,25.72
Aceh,2000,Jun,25.06
Aceh,2000,Jul,25.28
Aceh,2000,Aug,25.23
Aceh,2000,Sep,25.59
Aceh,2000,Oct,25.93
Aceh,2000,Nov,25.76
Aceh,2000,Dec,25.79
Aceh,2001,Jan,24.77
Aceh,2001,Feb,24.94
Aceh,2001,Mar,25.35
Aceh,2001,Apr,25.89
Aceh,2001,May,25.83
Aceh,2001,Jun,25.19
Aceh,2001,Jul,25.38
Aceh,2001,Aug,25.48
Aceh,2001,Sep,25.68
Aceh,2001,Oct,25.74
Aceh,2001,Nov,25.67
Aceh,2001,Dec,25.71
Aceh,2002,Jan,25.16
Aceh,2002,Feb,25.41
Aceh,2002,Mar,25.88
Aceh,2002,Apr,26.12
Aceh,2002,May,26.17
Aceh,2002,Jun,25.8
Aceh,2002,Jul,25.83
Aceh,2002,Aug,25.4
Aceh,2002,Sep,25.41
Aceh,2002,Oct,26.1
Aceh,2002,Nov,25.93
Aceh,2002,Dec,26.24
Aceh,2003,Jan,25.15
Aceh,2003,Feb,25.29
Aceh,2003,Mar,25.66
Aceh,2003,Apr,26.05
Aceh,2003,May,26.16
Aceh,2003,Jun,25.56
Aceh,2003,Jul,25.08
Aceh,2003,Aug,25.59
Aceh,2003,Sep,25.62
Aceh,2003,Oct,25.54
Aceh,2003,Nov,25.97
Aceh,2003,Dec,25.45
Aceh,2004,Jan,25.48
Aceh,2004,Feb,25.32
Aceh,2004,Mar,25.85
Aceh,2004,Apr,26.39
Aceh,2004,May,25.97
Aceh,2004,Jun,25.57
Aceh,2004,Jul,24.82
Aceh,2004,Aug,25.3
Aceh,2004,Sep,25.46
Aceh,2004,Oct,25.45
Aceh,2004,Nov,25.92
Aceh,2004,Dec,25.47
Aceh,2005,Jan,24.9
Aceh,2005,Feb,25.75
Aceh,2005,Mar,25.73
Aceh,2005,Apr,26.31
Aceh,2005,May,25.72
Aceh,2005,Jun,25.47
Aceh,2005,Jul,25.14
Aceh,2005,Aug,25.49
Aceh,2005,Sep,25.94
Aceh,2005,Oct,25.49
Aceh,2005,Nov,25.6
Aceh,2005,Dec,25.03
Aceh,2006,Jan,24.75
Aceh,2006,Feb,25.15
Aceh,2006,Mar,25.48
Aceh,2006,Apr,25.64
Aceh,2006,May,25.14
Aceh,2006,Jun,24.92
Aceh,2006,Jul,25.26
Aceh,2006,Aug,25.17
Aceh,2006,Sep,25.22
Aceh,2006,Oct,25.81
Aceh,2006,Nov,25.78
Aceh,2006,Dec,25.82
Aceh,2007,Jan,24.85
Aceh,2007,Feb,24.96
Aceh,2007,Mar,25.38
Aceh,2007,Apr,25.81
Aceh,2007,May,25.61
Aceh,2007,Jun,25.3
Aceh,2007,Jul,25.01
Aceh,2007,Aug,25.15
Aceh,2007,Sep,25.59
Aceh,2007,Oct,25.36
Aceh,2007,Nov,25.51
Aceh,2007,Dec,25.5
Aceh,2008,Jan,25.04
Aceh,2008,Feb,24.78
Aceh,2008,Mar,24.82
Aceh,2008,Apr,25.51
Aceh,2008,May,25.37
Aceh,2008,Jun,24.88
Aceh,2008,Jul,24.82
Aceh,2008,Aug,25.15
Aceh,2008,Sep,25.53
Aceh,2008,Oct,25.94
Aceh,2008,Nov,25.64
Aceh,2008,Dec,25.28
Aceh,2009,Jan,24.31
Aceh,2009,Feb,25.05
Aceh,2009,Mar,25.04
Aceh,2009,Apr,25.85
Aceh,2009,May,25.66
Aceh,2009,Jun,25.75
Aceh,2009,Jul,25.37
Aceh,2009,Aug,25.34
Aceh,2009,Sep,25.82
Aceh,2009,Oct,25.97
Aceh,2009,Nov,25.77
Aceh,2009,Dec,25.63
Aceh,2010,Jan,25.35
Aceh,2010,Feb,25.86
Aceh,2010,Mar,25.96
Aceh,2010,Apr,26.66
Aceh,2010,May,26.72
Aceh,2010,Jun,25.73
Aceh,2010,Jul,25.3
Aceh,2010,Aug,25.56
Aceh,2010,Sep,25.51
Aceh,2010,Oct,26.03
Aceh,2010,Nov,25.8
Aceh,2010,Dec,25.36
Aceh,2011,Jan,24.67
Aceh,2011,Feb,25.21
Aceh,2011,Mar,24.7
Aceh,2011,Apr,25.68
Aceh,2011,May,25.87
Aceh,2011,Jun,25.54
Aceh,2011,Jul,25.35
Aceh,2011,Aug,25.28
Aceh,2011,Sep,25.43
Aceh,2011,Oct,25.63
Aceh,2011,Nov,25.98
Aceh,2011,Dec,25.55
Aceh,2012,Jan,25.09
Aceh,2012,Feb,25.28
Aceh,2012,Mar,25.4
Aceh,2012,Apr,25.84
Aceh,2012,May,25.8
Aceh,2012,Jun,25.72
Aceh,2012,Jul,25.29
Aceh,2012,Aug,25.51
Aceh,2012,Sep,25.42
Aceh,2012,Oct,25.81
Aceh,2012,Nov,26.04
Aceh,2012,Dec,25.75
Aceh,2013,Jan,25.25
Aceh,2013,Feb,24.98
Aceh,2013,Mar,26.01
Aceh,2013,Apr,26.23
Aceh,2013,May,26.2
Aceh,2013,Jun,25.77
Aceh,2013,Jul,25.18
Aceh,2013,Aug,25.49
Aceh,2013,Sep,25.63
Aceh,2013,Oct,25.78
Aceh,2013,Nov,26.0
Aceh,2013,Dec,25.48
Aceh,2014,Jan,24.53
Aceh,2014,Feb,25.08
Aceh,2014,Mar,25.7
Aceh,2014,Apr,26.29
Aceh,2014,May,26.18
Aceh,2014,Jun,25.96
Aceh,2014,Jul,25.61
Aceh,2014,Aug,25.34
Aceh,2014,Sep,25.55
Aceh,2014,Oct,25.93
Aceh,2014,Nov,26.1
Aceh,2014,Dec,25.73
Aceh,2015,Jan,24.82
Aceh,2015,Feb,25.13
Aceh,2015,Mar,25.79
Aceh,2015,Apr,26.15
Aceh,2015,May,26.28
Aceh,2015,Jun,25.84
Aceh,2015,Jul,25.77
Aceh,2015,Aug,25.47
Aceh,2015,Sep,25.51
Aceh,2015,Oct,26.05
Aceh,2015,Nov,25.88
Aceh,2015,Dec,26.07
Aceh,2016,Jan,25.75
Aceh,2016,Feb,25.51
Aceh,2016,Mar,26.23
Aceh,2016,Apr,26.82
Aceh,2016,May,26.44
Aceh,2016,Jun,25.76
Aceh,2016,Jul,25.81
Aceh,2016,Aug,26.04
Aceh,2016,Sep,25.74
Aceh,2016,Oct,26.23
Aceh,2016,Nov,26.13
Aceh,2016,Dec,25.82
Aceh,2017,Jan,24.94
Aceh,2017,Feb,25.07
Aceh,2017,Mar,25.33
Aceh,2017,Apr,25.77
Aceh,2017,May,25.99
Aceh,2017,Jun,25.49
Aceh,2017,Jul,25.78
Aceh,2017,Aug,25.35
Aceh,2017,Sep,25.68
Aceh,2017,Oct,26.08
Aceh,2017,Nov,25.76
Aceh,2017,Dec,25.75
Aceh,2018,Jan,24.56
Aceh,2018,Feb,25.08
Aceh,2018,Mar,25.69
Aceh,2018,Apr,25.98
Aceh,2018,May,25.77
Aceh,2018,Jun,25.31
Aceh,2018,Jul,25.56
Aceh,2018,Aug,25.76
Aceh,2018,Sep,25.2
Aceh,2018,Oct,25.83
Aceh,2018,Nov,26.2
Aceh,2018,Dec,26.01
Aceh,2019,Jan,25.62
Aceh,2019,Feb,25.82
Aceh,2019,Mar,26.24
Aceh,2019,Apr,26.62
Aceh,2019,May,26.43
Aceh,2019,Jun,25.67
Aceh,2019,Jul,25.86
Aceh,2019,Aug,25.62
Aceh,2019,Sep,25.58
Aceh,2019,Oct,25.93
Aceh,2019,Nov,26.19
Aceh,2019,Dec,25.92
Aceh,2020,Jan,25.6
Aceh,2020,Feb,25.62
Aceh,2020,Mar,26.3
Aceh,2020,Apr,26.41
Aceh,2020,May,26.53
Aceh,2020,Jun,25.39
Aceh,2020,Jul,25.32
Aceh,2020,Aug,25.74
Aceh,2020,Sep,25.45
Aceh,2020,Oct,26.01
Aceh,2020,Nov,25.98
Aceh,2020,Dec,25.67
Aceh,2021,Jan,24.64
Aceh,2021,Feb,25.29
Aceh,2021,Mar,25.69
Aceh,2021,Apr,25.8
Aceh,2021,May,25.82
Aceh,2021,Jun,25.41
Aceh,2021,Jul,25.56
Aceh,2021,Aug,25.21
Aceh,2021,Sep,25.39
Aceh,2021,Oct,26.16
Aceh,2021,Nov,25.88
Aceh,2021,Dec,25.89
Bali,1901,Jan,25.4
Bali,1901,Feb,25.27
Bali,1901,Mar,25.55
Bali,1901,Apr,25.42
Bali,1901,May,25.35
Bali,1901,Jun,24.43
Bali,1901,Jul,24.33
Bali,1901,Aug,24.11
Bali,1901,Sep,24.66
Bali,1901,Oct,25.49
Bali,1901,Nov,25.78
Bali,1901,Dec,25.54
Bali,1902,Jan,25.33
Bali,1902,Feb,25.27
Bali,1902,Mar,25.34
Bali,1902,Apr,25.33
Bali,1902,May,25.35
Bali,1902,Jun,24.43
Bali,1902,Jul,24.11
Bali,1902,Aug,24.15
Bali,1902,Sep,24.66
Bali,1902,Oct,25.52
Bali,1902,Nov,25.78
Bali,1902,Dec,25.66
Bali,1903,Jan,25.59
Bali,1903,Feb,25.36
Bali,1903,Mar,25.46
Bali,1903,Apr,25.33
Bali,1903,May,25.35
Bali,1903,Jun,24.43
Bali,1903,Jul,24.11
Bali,1903,Aug,24.15
Bali,1903,Sep,24.66
Bali,1903,Oct,25.33
Bali,1903,Nov,25.78
Bali,1903,Dec,25.46
Bali,1904,Jan,25.28
Bali,1904,Feb,25.17
Bali,1904,Mar,25.55
Bali,1904,Apr,25.23
Bali,1904,May,25.35
Bali,1904,Jun,24.65
Bali,1904,Jul,24.33
Bali,1904,Aug,24.03
Bali,1904,Sep,24.88
Bali,1904,Oct,25.31
Bali,1904,Nov,25.78
Bali,1904,Dec,25.54
Bali,1905,Jan,25.41
Bali,1905,Feb,25.31
Bali,1905,Mar,25.46
Bali,1905,Apr,25.25
Bali,1905,May,25.35
Bali,1905,Jun,24.56
Bali,1905,Jul,24.2
Bali,1905,Aug,24.11
Bali,1905,Sep,24.66
Bali,1905,Oct,25.54
Bali,1905,Nov,25.78
Bali,1905,Dec,25.73
Bali,1906,Jan,25.5
Bali,1906,Feb,25.49
Bali,1906,Mar,25.46
Bali,1906,Apr,25.42
Bali,1906,May,25.35
Bali,1906,Jun,24.52
Bali,1906,Jul,24.2
Bali,1906,Aug,24.11
Bali,1906,Sep,24.66
Bali,1906,Oct,25.33
Bali,1906,Nov,25.78
Bali,1906,Dec,25.54
Bali,1907,Jan,25.33
Bali,1907,Feb,25.27
Bali,1907,Mar,25.33
Bali,1907,Apr,25.33
Bali,1907,May,25.35
Bali,1907,Jun,24.43
Bali,1907,Jul,24.11
Bali,1907,Aug,24.1
Bali,1907,Sep,24.88
Bali,1907,Oct,25.41
Bali,1907,Nov,25.78
Bali,1907,Dec,25.54
Bali,1908,Jan,25.41
Bali,1908,Feb,25.36
Bali,1908,Mar,25.42
Bali,1908,Apr,25.37
Bali,1908,May,25.35
Bali,1908,Jun,24.43
Bali,1908,Jul,24.33
Bali,1908,Aug,24.11
Bali,1908,Sep,24.88
Bali,1908,Oct,25.33
Bali,1908,Nov,25.78
Bali,1908,Dec,25.59
Bali,1909,Jan,25.47
Bali,1909,Feb,25.36
Bali,1909,Mar,25.38
Bali,1909,Apr,25.33
Bali,1909,May,25.35
Bali,1909,Jun,24.65
Bali,1909,Jul,24.11
Bali,1909,Aug,24.19
Bali,1909,Sep,24.66
Bali,1909,Oct,25.33
Bali,1909,Nov,25.78
Bali,1909,Dec,25.54
Bali,1910,Jan,25.41
Bali,1910,Feb,25.36
Bali,1910,Mar,25.34
Bali,1910,Apr,25.25
Bali,1910,May,25.35
Bali,1910,Jun,24.43
Bali,1910,Jul,24.16
Bali,1910,Aug,24.11
Bali,1910,Sep,24.88
Bali,1910,Oct,25.28
Bali,1910,Nov,25.78
Bali,1910,Dec,25.54
Bali,1911,Jan,25.37
Bali,1911,Feb,25.27
Bali,1911,Mar,25.46
Bali,1911,Apr,25.33
Bali,1911,May,25.35
Bali,1911,Jun,24.43
Bali,1911,Jul,24.11
Bali,1911,Aug,24.11
Bali,1911,Sep,24.75
Bali,1911,Oct,25.33
Bali,1911,Nov,25.78
Bali,1911,Dec,25.63
Bali,1912,Jan,25.41
Bali,1912,Feb,25.39
Bali,1912,Mar,25.42
Bali,1912,Apr,25.55
Bali,1912,May,25.35
Bali,1912,Jun,24.48
Bali,1912,Jul,24.11
Bali,1912,Aug,24.24
Bali,1912,Sep,24.71
Bali,1912,Oct,25.41
Bali,1912,Nov,25.78
Bali,1912,Dec,25.63
Bali,1913,Jan,25.41
Bali,1913,Feb,25.39
Bali,1913,Mar,25.33
Bali,1913,Apr,25.33
Bali,1913,May,25.35
Bali,1913,Jun,24.43
Bali,1913,Jul,24.2
Bali,1913,Aug,24.19
Bali,1913,Sep,24.75
Bali,1913,Oct,25.5
Bali,1913,Nov,25.78
Bali,1913,Dec,25.63
Bali,1914,Jan,25.5
Bali,1914,Feb,25.39
Bali,1914,Mar,25.46
Bali,1914,Apr,25.33
Bali,1914,May,25.35
Bali,1914,Jun,24.52
Bali,1914,Jul,24.2
Bali,1914,Aug,24.19
Bali,1914,Sep,24.71
Bali,1914,Oct,25.62
Bali,1914,Nov,25.78
Bali,1914,Dec,25.73
Bali,1915,Jan,24.83
Bali,1915,Feb,24.42
Bali,1915,Mar,25.25
Bali,1915,Apr,25.06
Bali,1915,May,24.76
Bali,1915,Jun,24.55
Bali,1915,Jul,24.13
Bali,1915,Aug,24.13
Bali,1915,Sep,24.75
Bali,1915,Oct,25.49
Bali,1915,Nov,25.78
Bali,1915,Dec,25.59
Bali,1916,Jan,24.2
Bali,1916,Feb,24.06
Bali,1916,Mar,25.34
Bali,1916,Apr,24.65
Bali,1916,May,24.36
Bali,1916,Jun,23.55
Bali,1916,Jul,23.83
Bali,1916,Aug,23.8
Bali,1916,Sep,24.66
Bali,1916,Oct,25.41
Bali,1916,Nov,25.78
Bali,1916,Dec,25.46
Bali,1917,Jan,24.47
Bali,1917,Feb,24.29
Bali,1917,Mar,24.45
Bali,1917,Apr,24.36
Bali,1917,May,24.56
Bali,1917,Jun,23.85
Bali,1917,Jul,24.03
Bali,1917,Aug,24.24
Bali,1917,Sep,24.88
Bali,1917,Oct,25.63
Bali,1917,Nov,25.78
Bali,1917,Dec,25.76
Bali,1918,Jan,24.37
Bali,1918,Feb,23.7
Bali,1918,Mar,24.35
Bali,1918,Apr,24.85
Bali,1918,May,25.15
Bali,1918,Jun,23.85
Bali,1918,Jul,23.53
Bali,1918,Aug,23.55
Bali,1918,Sep,24.75
Bali,1918,Oct,25.53
Bali,1918,Nov,25.78
Bali,1918,Dec,25.63
Bali,1919,Jan,25.4
Bali,1919,Feb,25.4
Bali,1919,Mar,25.25
Bali,1919,Apr,24.95
Bali,1919,May,24.66
Bali,1919,Jun,23.98
Bali,1919,Jul,23.33
Bali,1919,Aug,23.42
Bali,1919,Sep,24.71
Bali,1919,Oct,25.49
Bali,1919,Nov,25.78
Bali,1919,Dec,25.63
Bali,1920,Jan,24.53
Bali,1920,Feb,24.19
Bali,1920,Mar,24.55
Bali,1920,Apr,24.86
Bali,1920,May,25.05
Bali,1920,Jun,24.08
Bali,1920,Jul,24.3
Bali,1920,Aug,24.53
Bali,1920,Sep,24.88
Bali,1920,Oct,25.63
Bali,1920,Nov,25.78
Bali,1920,Dec,25.63
Bali,1921,Jan,25.3
Bali,1921,Feb,24.99
Bali,1921,Mar,24.45
Bali,1921,Apr,24.48
Bali,1921,May,24.22
Bali,1921,Jun,24.12
Bali,1921,Jul,24.03
Bali,1921,Aug,24.25
Bali,1921,Sep,24.66
Bali,1921,Oct,25.41
Bali,1921,Nov,25.78
Bali,1921,Dec,25.46
Bali,1922,Jan,24.9
Bali,1922,Feb,24.19
Bali,1922,Mar,24.36
Bali,1922,Apr,24.75
Bali,1922,May,24.36
Bali,1922,Jun,24.05
Bali,1922,Jul,23.93
Bali,1922,Aug,23.63
Bali,1922,Sep,24.71
Bali,1922,Oct,25.41
Bali,1922,Nov,25.78
Bali,1922,Dec,25.63
Bali,1923,Jan,25.41
Bali,1923,Feb,25.19
Bali,1923,Mar,24.85
Bali,1923,Apr,25.22
Bali,1923,May,24.76
Bali,1923,Jun,24.22
Bali,1923,Jul,23.61
Bali,1923,Aug,22.83
Bali,1923,Sep,24.66
Bali,1923,Oct,25.6
Bali,1923,Nov,25.78
Bali,1923,Dec,25.63
Bali,1924,Jan,25.63
Bali,1924,Feb,24.89
Bali,1924,Mar,25.15
Bali,1924,Apr,24.98
Bali,1924,May,25.55
Bali,1924,Jun,24.55
Bali,1924,Jul,24.23
Bali,1924,Aug,24.23
Bali,1924,Sep,24.81
Bali,1924,Oct,25.33
Bali,1924,Nov,25.78
Bali,1924,Dec,25.54
Bali,1925,Jan,25.37
Bali,1925,Feb,24.39
Bali,1925,Mar,24.36
Bali,1925,Apr,24.95
Bali,1925,May,25.05
Bali,1925,Jun,24.05
Bali,1925,Jul,23.73
Bali,1925,Aug,24.04
Bali,1925,Sep,24.81
Bali,1925,Oct,25.52
Bali,1925,Nov,25.78
Bali,1925,Dec,25.67
Bali,1926,Jan,25.1
Bali,1926,Feb,25.26
Bali,1926,Mar,25.12
Bali,1926,Apr,25.55
Bali,1926,May,25.65
Bali,1926,Jun,24.55
Bali,1926,Jul,24.03
Bali,1926,Aug,24.52
Bali,1926,Sep,24.78
Bali,1926,Oct,25.5
Bali,1926,Nov,25.78
Bali,1926,Dec,25.59
Bali,1927,Jan,25.1
Bali,1927,Feb,25.49
Bali,1927,Mar,25.27
Bali,1927,Apr,25.42
Bali,1927,May,25.25
Bali,1927,Jun,24.45
Bali,1927,Jul,24.33
Bali,1927,Aug,24.32
Bali,1927,Sep,24.78
Bali,1927,Oct,25.49
Bali,1927,Nov,25.78
Bali,1927,Dec,25.63
Bali,1928,Jan,25.9
Bali,1928,Feb,25.46
Bali,1928,Mar,25.05
Bali,1928,Apr,25.22
Bali,1928,May,25.45
Bali,1928,Jun,24.58
