province_name,year,month,precipitation
Aceh,1974,Aug,140.18
Aceh,1974,Sep,224.64
Aceh,1974,Oct,207.75
Aceh,1974,Nov,289.37
Aceh,1974,Dec,181.33
Aceh,1975,Jan,198.73
Aceh,1975,Feb,201.61
Aceh,1975,Mar,173.32
Aceh,1975,Apr,183.3
Aceh,1975,May,158.95
Aceh,1975,Jun,162.25
Aceh,1975,Jul,120.06
Aceh,1975,Aug,139.79
Aceh,1975,Sep,211.33
Aceh,1975,Oct,206.06
Aceh,1975,Nov,249.47
Aceh,1975,Dec,383.05
Aceh,1976,Jan,98.44
Aceh,1976,Feb,97.42
Aceh,1976,Mar,138.02
Aceh,1976,Apr,206.46
Aceh,1976,May,134.86
Aceh,1976,Jun,109.17
Aceh,1976,Jul,198.9
Aceh,1976,Aug,165.76
Aceh,1976,Sep,196.22
Aceh,1976,Oct,301.75
Aceh,1976,Nov,234.52
Aceh,1976,Dec,221.48
Aceh,1977,Jan,144.79
Aceh,1977,Feb,237.51
Aceh,1977,Mar,146.24
Aceh,1977,Apr,154.52
Aceh,1977,May,141.19
Aceh,1977,Jun,167.45
Aceh,1977,Jul,107.99
Aceh,1977,Aug,210.78
Aceh,1977,Sep,229.06
Aceh,1977,Oct,391.89
Aceh,1977,Nov,285.05
Aceh,1977,Dec,287.27
Aceh,1978,Jan,197.44
Aceh,1978,Feb,164.41
Aceh,1978,Mar,216.96
Aceh,1978,Apr,205.15
Aceh,1978,May,233.34
Aceh,1978,Jun,145.58
Aceh,1978,Jul,222.2
Aceh,1978,Aug,135.58
Aceh,1978,Sep,235.65
Aceh,1978,Oct,371.17
Aceh,1978,Nov,223.88
Aceh,1978,Dec,317.86
Aceh,1979,Jan,143.96
Aceh,1979,Feb,152.48
Aceh,1979,Mar,86.75
Aceh,1979,Apr,402.81
Aceh,1979,May,162.08
Aceh,1979,Jun,115.16
Aceh,1979,Jul,181.0
Aceh,1979,Aug,169.82
Aceh,1979,Sep,205.31
Aceh,1979,Oct,221.28
Aceh,1979,Nov,477.49
Aceh,1979,Dec,147.15
Aceh,1980,Jan,92.67
Aceh,1980,Feb,137.87
Aceh,1980,Mar,231.52
Aceh,1980,Apr,222.09
Aceh,1980,May,226.89
Aceh,1980,Jun,192.83
Aceh,1980,Jul,192.62
Aceh,1980,Aug,232.96
Aceh,1980,Sep,245.76
Aceh,1980,Oct,244.06
Aceh,1980,Nov,311.16
Aceh,1980,Dec,380.87
Aceh,1981,Jan,126.43
Aceh,1981,Feb,185.69
Aceh,1981,Mar,75.31
Aceh,1981,Apr,257.01
Aceh,1981,May,297.11
Aceh,1981,Jun,88.85
Aceh,1981,Jul,102.8
Aceh,1981,Aug,71.41
Aceh,1981,Sep,199.22
Aceh,1981,Oct,279.84
Aceh,1981,Nov,175.93
Aceh,1981,Dec,222.0
Aceh,1982,Jan,104.22
Aceh,1982,Feb,85.28
Aceh,1982,Mar,305.06
Aceh,1982,Apr,220.92
Aceh,1982,May,181.55
Aceh,1982,Jun,133.5
Aceh,1982,Jul,201.52
Aceh,1982,Aug,127.17
Aceh,1982,Sep,160.65
Aceh,1982,Oct,275.65
Aceh,1982,Nov,280.43
Aceh,1982,Dec,428.8
Aceh,1983,Jan,139.88
Aceh,1983,Feb,108.04
Aceh,1983,Mar,123.14
Aceh,1983,Apr,111.45
Aceh,1983,May,270.86
Aceh,1983,Jun,184.3
Aceh,1983,Jul,312.81
Aceh,1983,Aug,144.57
Aceh,1983,Sep,288.29
Aceh,1983,Oct,292.18
Aceh,1983,Nov,194.42
Aceh,1983,Dec,312.84
Aceh,1984,Jan,395.92
Aceh,1984,Feb,291.69
Aceh,1984,Mar,318.0
Aceh,1984,Apr,234.1
Aceh,1984,May,218.3
Aceh,1984,Jun,125.12
Aceh,1984,Jul,295.89
Aceh,1984,Aug,86.05
Aceh,1984,Sep,141.71
Aceh,1984,Oct,259.89
Aceh,1984,Nov,229.39
Aceh,1984,Dec,184.86
Aceh,1985,Jan,128.14
Aceh,1985,Feb,173.09
Aceh,1985,Mar,267.13
Aceh,1985,Apr,215.97
Aceh,1985,May,295.13
Aceh,1985,Jun,46.85
Aceh,1985,Jul,109.89
Aceh,1985,Aug,175.55
Aceh,1985,Sep,194.13
Aceh,1985,Oct,335.09
Aceh,1985,Nov,270.55
Aceh,1985,Dec,290.83
Aceh,1986,Jan,304.4
Aceh,1986,Feb,99.71
Aceh,1986,Mar,217.35
Aceh,1986,Apr,217.6
Aceh,1986,May,363.54
Aceh,1986,Jun,175.74
Aceh,1986,Jul,99.87
Aceh,1986,Aug,142.32
Aceh,1986,Sep,308.33
Aceh,1986,Oct,180.66
Aceh,1986,Nov,222.88
Aceh,1986,Dec,212.53
Aceh,1987,Jan,120.47
Aceh,1987,Feb,38.79
Aceh,1987,Mar,176.86
Aceh,1987,Apr,211.71
Aceh,1987,May,198.44
Aceh,1987,Jun,121.43
Aceh,1987,Jul,108.9
Aceh,1987,Aug,261.99
Aceh,1987,Sep,272.28
Aceh,1987,Oct,285.11
Aceh,1987,Nov,265.22
Aceh,1987,Dec,301.47
Aceh,1988,Jan,210.99
Aceh,1988,Feb,173.0
Aceh,1988,Mar,315.38
Aceh,1988,Apr,252.83
Aceh,1988,May,208.37
Aceh,1988,Jun,131.63
Aceh,1988,Jul,151.89
Aceh,1988,Aug,183.5
Aceh,1988,Sep,248.83
Aceh,1988,Oct,275.16
Aceh,1988,Nov,403.31
Aceh,1988,Dec,267.99
Aceh,1989,Jan,234.26
Aceh,1989,Feb,74.58
Aceh,1989,Mar,314.6
Aceh,1989,Apr,235.75
Aceh,1989,May,251.13
Aceh,1989,Jun,124.55
Aceh,1989,Jul,138.72
Aceh,1989,Aug,250.27
Aceh,1989,Sep,274.63
Aceh,1989,Oct,302.45
Aceh,1989,Nov,241.34
Aceh,1989,Dec,231.56
Aceh,1990,Jan,141.93
Aceh,1990,Feb,215.46
Aceh,1990,Mar,78.45
Aceh,1990,Apr,242.33
Aceh,1990,May,198.36
Aceh,1990,Jun,145.42
Aceh,1990,Jul,143.84
Aceh,1990,Aug,104.65
Aceh,1990,Sep,262.18
Aceh,1990,Oct,277.44
Aceh,1990,Nov,296.03
Aceh,1990,Dec,291.23
Aceh,1991,Jan,161.83
Aceh,1991,Feb,90.31
Aceh,1991,Mar,140.43
Aceh,1991,Apr,293.14
Aceh,1991,May,143.09
Aceh,1991,Jun,167.91
Aceh,1991,Jul,126.24
Aceh,1991,Aug,159.31
Aceh,1991,Sep,238.58
Aceh,1991,Oct,235.15
Aceh,1991,Nov,325.73
Aceh,1991,Dec,322.37
Aceh,1992,Jan,155.75
Aceh,1992,Feb,102.21
Aceh,1992,Mar,62.35
Aceh,1992,Apr,98.54
Aceh,1992,May,259.24
Aceh,1992,Jun,137.48
Aceh,1992,Jul,124.91
Aceh,1992,Aug,226.45
Aceh,1992,Sep,186.07
Aceh,1992,Oct,189.47
Aceh,1992,Nov,246.12
Aceh,1992,Dec,245.27
Aceh,1993,Jan,165.97
Aceh,1993,Feb,135.2
Aceh,1993,Mar,239.01
Aceh,1993,Apr,192.23
Aceh,1993,May,209.67
Aceh,1993,Jun,191.16
Aceh,1993,Jul,140.46
Aceh,1993,Aug,175.12
Aceh,1993,Sep,230.97
Aceh,1993,Oct,294.35
Aceh,1993,Nov,262.11
Aceh,1993,Dec,349.9
Aceh,1994,Jan,109.88
Aceh,1994,Feb,195.41
Aceh,1994,Mar,376.24
Aceh,1994,Apr,206.91
Aceh,1994,May,248.11
Aceh,1994,Jun,194.52
Aceh,1994,Jul,92.59
Aceh,1994,Aug,178.6
Aceh,1994,Sep,159.38
Aceh,1994,Oct,275.82
Aceh,1994,Nov,315.68
Aceh,1994,Dec,124.14
Aceh,1995,Jan,342.21
Aceh,1995,Feb,247.51
Aceh,1995,Mar,295.67
Aceh,1995,Apr,154.13
Aceh,1995,May,210.92
Aceh,1995,Jun,141.23
Aceh,1995,Jul,98.21
Aceh,1995,Aug,261.17
Aceh,1995,Sep,267.34
Aceh,1995,Oct,264.15
Aceh,1995,Nov,299.41
Aceh,1995,Dec,262.35
Aceh,1996,Jan,129.16
Aceh,1996,Feb,111.41
Aceh,1996,Mar,137.3
Aceh,1996,Apr,208.0
Aceh,1996,May,121.47
Aceh,1996,Jun,196.05
Aceh,1996,Jul,157.27
Aceh,1996,Aug,211.13
Aceh,1996,Sep,178.56
Aceh,1996,Oct,440.55
Aceh,1996,Nov,303.48
Aceh,1996,Dec,280.11
Aceh,1997,Jan,158.99
Aceh,1997,Feb,137.41
Aceh,1997,Mar,180.5
Aceh,1997,Apr,168.06
Aceh,1997,May,124.78
Aceh,1997,Jun,125.48
Aceh,1997,Jul,134.47
Aceh,1997,Aug,147.93
Aceh,1997,Sep,211.77
Aceh,1997,Oct,249.71
Aceh,1997,Nov,230.02
Aceh,1997,Dec,255.95
Aceh,1998,Jan,200.9
Aceh,1998,Feb,76.89
Aceh,1998,Mar,171.64
Aceh,1998,Apr,192.64
Aceh,1998,May,210.12
Aceh,1998,Jun,138.21
Aceh,1998,Jul,164.32
Aceh,1998,Aug,257.14
Aceh,1998,Sep,213.2
Aceh,1998,Oct,281.66
Aceh,1998,Nov,292.06
Aceh,1998,Dec,281.13
Aceh,1999,Jan,231.94
Aceh,1999,Feb,181.08
Aceh,1999,Mar,195.81
Aceh,1999,Apr,209.25
Aceh,1999,May,140.01
Aceh,1999,Jun,125.25
Aceh,1999,Jul,148.55
Aceh,1999,Aug,194.89
Aceh,1999,Sep,240.12
Aceh,1999,Oct,301.18
Aceh,1999,Nov,228.53
Aceh,1999,Dec,323.15
Aceh,2000,Jan,238.81
Aceh,2000,Feb,158.3
Aceh,2000,Mar,228.65
Aceh,2000,Apr,176.79
Aceh,2000,May,148.51
Aceh,2000,Jun,211.33
Aceh,2000,Jul,130.06
Aceh,2000,Aug,179.5
Aceh,2000,Sep,304.26
Aceh,2000,Oct,302.17
Aceh,2000,Nov,226.82
Aceh,2000,Dec,319.04
Aceh,2001,Jan,312.88
Aceh,2001,Feb,91.92
Aceh,2001,Mar,159.9
Aceh,2001,Apr,171.79
Aceh,2001,May,168.28
Aceh,2001,Jun,178.57
Aceh,2001,Jul,117.39
Aceh,2001,Aug,187.35
Aceh,2001,Sep,214.74
Aceh,2001,Oct,482.54
Aceh,2001,Nov,266.89
Aceh,2001,Dec,293.92
Aceh,2002,Jan,210.05
Aceh,2002,Feb,98.01
Aceh,2002,Mar,149.91
Aceh,2002,Apr,157.63
Aceh,2002,May,191.75
Aceh,2002,Jun,84.62
Aceh,2002,Jul,154.78
Aceh,2002,Aug,117.28
Aceh,2002,Sep,215.3
Aceh,2002,Oct,328.56
Aceh,2002,Nov,253.29
Aceh,2002,Dec,235.18
Aceh,2003,Jan,235.27
Aceh,2003,Feb,172.0
Aceh,2003,Mar,237.18
Aceh,2003,Apr,209.82
Aceh,2003,May,182.67
Aceh,2003,Jun,135.05
Aceh,2003,Jul,163.68
Aceh,2003,Aug,226.08
Aceh,2003,Sep,247.67
Aceh,2003,Oct,388.01
Aceh,2003,Nov,206.53
Aceh,2003,Dec,202.33
Aceh,2004,Jan,236.77
Aceh,2004,Feb,175.31
Aceh,2004,Mar,245.14
Aceh,2004,Apr,150.74
Aceh,2004,May,100.73
Aceh,2004,Jun,198.37
Aceh,2004,Jul,118.7
Aceh,2004,Aug,141.26
Aceh,2004,Sep,244.11
Aceh,2004,Oct,260.38
Aceh,2004,Nov,242.25
Aceh,2004,Dec,174.33
Aceh,2005,Jan,260.95
Aceh,2005,Feb,79.83
Aceh,2005,Mar,129.73
Aceh,2005,Apr,143.77
Aceh,2005,May,175.49
Aceh,2005,Jun,218.77
Aceh,2005,Jul,136.94
Aceh,2005,Aug,136.62
Aceh,2005,Sep,154.26
Aceh,2005,Oct,227.97
Aceh,2005,Nov,238.97
Aceh,2005,Dec,351.67
Aceh,2006,Jan,206.49
Aceh,2006,Feb,220.6
Aceh,2006,Mar,246.24
Aceh,2006,Apr,202.0
Aceh,2006,May,207.28
Aceh,2006,Jun,220.26
Aceh,2006,Jul,117.53
Aceh,2006,Aug,155.51
Aceh,2006,Sep,265.21
Aceh,2006,Oct,277.49
Aceh,2006,Nov,247.02
Aceh,2006,Dec,283.79
Aceh,2007,Jan,280.23
Aceh,2007,Feb,55.68
Aceh,2007,Mar,185.87
Aceh,2007,Apr,203.29
Aceh,2007,May,206.45
Aceh,2007,Jun,158.08
Aceh,2007,Jul,171.23
Aceh,2007,Aug,120.84
Aceh,2007,Sep,199.91
Aceh,2007,Oct,261.27
Aceh,2007,Nov,305.4
Aceh,2007,Dec,254.8
Aceh,2008,Jan,236.74
Aceh,2008,Feb,66.95
Aceh,2008,Mar,190.54
Aceh,2008,Apr,154.5
Aceh,2008,May,144.67
Aceh,2008,Jun,84.23
Aceh,2008,Jul,184.18
Aceh,2008,Aug,166.53
Aceh,2008,Sep,205.02
Aceh,2008,Oct,396.77
Aceh,2008,Nov,352.62
Aceh,2008,Dec,275.18
Aceh,2009,Jan,321.71
Aceh,2009,Feb,161.26
Aceh,2009,Mar,314.39
Aceh,2009,Apr,261.33
Aceh,2009,May,310.41
Aceh,2009,Jun,80.33
Aceh,2009,Jul,105.61
Aceh,2009,Aug,286.14
Aceh,2009,Sep,256.09
Aceh,2009,Oct,201.45
Aceh,2009,Nov,307.42
Aceh,2009,Dec,223.35
Aceh,2010,Jan,250.61
Aceh,2010,Feb,137.96
Aceh,2010,Mar,199.02
Aceh,2010,Apr,215.65
Aceh,2010,May,145.63
Aceh,2010,Jun,269.56
Aceh,2010,Jul,175.34
Aceh,2010,Aug,236.87
Aceh,2010,Sep,141.77
Aceh,2010,Oct,176.47
Aceh,2010,Nov,464.24
Aceh,2010,Dec,324.63
Aceh,2011,Jan,240.85
Aceh,2011,Feb,122.51
Aceh,2011,Mar,354.7
Aceh,2011,Apr,227.76
Aceh,2011,May,156.13
Aceh,2011,Jun,86.62
Aceh,2011,Jul,121.12
Aceh,2011,Aug,213.1
Aceh,2011,Sep,212.53
Aceh,2011,Oct,305.88
Aceh,2011,Nov,296.15
Aceh,2011,Dec,265.12
Aceh,2012,Jan,125.11
Aceh,2012,Feb,175.77
Aceh,2012,Mar,254.28
Aceh,2012,Apr,184.09
Aceh,2012,May,173.2
Aceh,2012,Jun,76.12
Aceh,2012,Jul,152.5
Aceh,2012,Aug,186.62
Aceh,2012,Sep,220.31
Aceh,2012,Oct,261.57
Aceh,2012,Nov,279.94
Aceh,2012,Dec,319.16
Aceh,2013,Jan,331.34
Aceh,2013,Feb,238.11
Aceh,2013,Mar,227.47
Aceh,2013,Apr,202.39
Aceh,2013,May,183.95
Aceh,2013,Jun,122.13
Aceh,2013,Jul,90.32
Aceh,2013,Aug,154.79
Aceh,2013,Sep,174.66
Aceh,2013,Oct,371.15
Aceh,2013,Nov,279.51
Aceh,2013,Dec,406.79
Aceh,2014,Jan,208.43
Aceh,2014,Feb,56.15
Aceh,2014,Mar,167.57
Aceh,2014,Apr,145.37
Aceh,2014,May,204.18
Aceh,2014,Jun,135.81
Aceh,2014,Jul,97.58
Aceh,2014,Aug,131.21
Aceh,2014,Sep,189.23
Aceh,2014,Oct,359.27
Aceh,2014,Nov,252.61
Aceh,2014,Dec,491.52
Aceh,2015,Jan,135.65
Aceh,2015,Feb,62.78
Aceh,2015,Mar,108.74
Aceh,2015,Apr,318.07
Aceh,2015,May,123.65
Aceh,2015,Jun,162.48
Aceh,2015,Jul,132.52
Aceh,2015,Aug,132.07
Aceh,2015,Sep,243.06
Aceh,2015,Oct,209.05
Aceh,2015,Nov,268.13
Aceh,2015,Dec,186.17
Aceh,2016,Jan,321.73
Aceh,2016,Feb,149.34
Aceh,2016,Mar,212.15
Aceh,2016,Apr,75.55
Aceh,2016,May,238.76
Aceh,2016,Jun,111.34
Aceh,2016,Jul,185.8
Aceh,2016,Aug,141.31
Aceh,2016,Sep,312.92
Aceh,2016,Oct,308.25
Aceh,2016,Nov,297.76
Aceh,2016,Dec,255.71
Aceh,2017,Jan,350.79
Aceh,2017,Feb,90.7
Aceh,2017,Mar,275.3
Aceh,2017,Apr,119.25
Aceh,2017,May,186.26
Aceh,2017,Jun,75.22
Aceh,2017,Jul,74.05
Aceh,2017,Aug,174.58
Aceh,2017,Sep,263.75
Aceh,2017,Oct,271.99
Aceh,2017,Nov,344.93
Aceh,2017,Dec,307.09
Aceh,2018,Jan,363.79
Aceh,2018,Feb,214.67
Aceh,2018,Mar,142.57
Aceh,2018,Apr,198.3
Aceh,2018,May,228.2
Aceh,2018,Jun,139.91
Aceh,2018,Jul,156.09
Aceh,2018,Aug,178.86
Aceh,2018,Sep,230.45
Aceh,2018,Oct,374.67
Aceh,2018,Nov,400.3
Aceh,2018,Dec,357.95
Aceh,2019,Jan,153.26
Aceh,2019,Feb,263.3
Aceh,2019,Mar,246.91
Aceh,2019,Apr,204.44
Aceh,2019,May,310.47
Aceh,2019,Jun,147.72
Aceh,2019,Jul,149.39
Aceh,2019,Aug,135.35
Aceh,2019,Sep,188.07
Aceh,2019,Oct,252.77
Aceh,2019,Nov,267.22
Aceh,2019,Dec,254.51
Aceh,2020,Jan,231.05
Aceh,2020,Feb,140.7
Aceh,2020,Mar,201.28
Aceh,2020,Apr,315.5
Aceh,2020,May,207.4
Aceh,2020,Jun,209.3
Aceh,2020,Jul,235.37
Aceh,2020,Aug,137.05
Aceh,2020,Sep,238.72
Aceh,2020,Oct,257.01
Aceh,2020,Nov,441.54
Aceh,2020,Dec,275.34
Aceh,2021,Jan,304.32
Aceh,2021,Feb,103.89
Aceh,2021,Mar,178.67
Aceh,2021,Apr,261.85
Aceh,2021,May,208.94
Aceh,2021,Jun,194.03
Aceh,2021,Jul,113.94
Aceh,2021,Aug,314.03
Aceh,2021,Sep,235.49
Aceh,2021,Oct,239.66
Aceh,2021,Nov,435.14
Aceh,2021,Dec,363.79
Bali,1901,Jan,312.87
Bali,1901,Feb,373.95
Bali,1901,Mar,411.38
Bali,1901,Apr,128.23
Bali,1901,May,105.08
Bali,1901,Jun,219.62
Bali,1901,Jul,220.48
Bali,1901,Aug,44.34
Bali,1901,Sep,73.29
Bali,1901,Oct,47.8
Bali,1901,Nov,303.65
Bali,1901,Dec,244.58
Bali,1902,Jan,438.34
Bali,1902,Feb,569.06
Bali,1902,Mar,287.25
Bali,1902,Apr,62.12
Bali,1902,May,77.0
Bali,1902,Jun,68.13
Bali,1902,Jul,16.53
Bali,1902,Aug,43.93
Bali,1902,Sep,0.95
Bali,1902,Oct,1.8
Bali,1902,Nov,101.41
Bali,1902,Dec,303.85
Bali,1903,Jan,200.48
Bali,1903,Feb,348.23
Bali,1903,Mar,300.42
Bali,1903,Apr,274.12
Bali,1903,May,143.83
Bali,1903,Jun,35.25
Bali,1903,Jul,87.47
Bali,1903,Aug,7.25
Bali,1903,Sep,66.7
Bali,1903,Oct,161.09
Bali,1903,Nov,153.78
Bali,1903,Dec,336.83
Bali,1904,Jan,199.17
Bali,1904,Feb,423.98
Bali,1904,Mar,305.14
Bali,1904,Apr,168.61
Bali,1904,May,205.16
Bali,1904,Jun,115.68
Bali,1904,Jul,62.63
Bali,1904,Aug,48.14
Bali,1904,Sep,94.18
Bali,1904,Oct,241.36
Bali,1904,Nov,157.48
Bali,1904,Dec,226.62
Bali,1905,Jan,446.25
Bali,1905,Feb,315.22
Bali,1905,Mar,120.85
Bali,1905,Apr,279.55
Bali,1905,May,118.66
Bali,1905,Jun,12.56
Bali,1905,Jul,103.16
Bali,1905,Aug,141.83
Bali,1905,Sep,8.03
Bali,1905,Oct,45.05
Bali,1905,Nov,139.27
Bali,1905,Dec,93.62
Bali,1906,Jan,482.64
Bali,1906,Feb,230.08
Bali,1906,Mar,423.99
Bali,1906,Apr,183.26
Bali,1906,May,51.18
Bali,1906,Jun,12.34
Bali,1906,Jul,54.36
Bali,1906,Aug,95.81
Bali,1906,Sep,220.47
Bali,1906,Oct,372.92
Bali,1906,Nov,341.0
Bali,1906,Dec,410.5
Bali,1907,Jan,178.48
Bali,1907,Feb,377.96
Bali,1907,Mar,466.55
Bali,1907,Apr,117.96
Bali,1907,May,98.5
Bali,1907,Jun,47.39
Bali,1907,Jul,100.41
Bali,1907,Aug,69.56
Bali,1907,Sep,52.38
Bali,1907,Oct,174.19
Bali,1907,Nov,197.08
Bali,1907,Dec,297.8
Bali,1908,Jan,264.64
Bali,1908,Feb,316.2
Bali,1908,Mar,219.0
Bali,1908,Apr,61.81
Bali,1908,May,119.98
Bali,1908,Jun,59.07
Bali,1908,Jul,102.36
Bali,1908,Aug,106.66
Bali,1908,Sep,76.89
Bali,1908,Oct,102.38
Bali,1908,Nov,392.73
Bali,1908,Dec,489.13
Bali,1909,Jan,272.74
Bali,1909,Feb,230.22
Bali,1909,Mar,312.18
Bali,1909,Apr,136.08
Bali,1909,May,205.37
Bali,1909,Jun,121.02
Bali,1909,Jul,205.04
Bali,1909,Aug,191.58
Bali,1909,Sep,236.76
Bali,1909,Oct,342.35
Bali,1909,Nov,149.13
Bali,1909,Dec,221.3
Bali,1910,Jan,358.53
Bali,1910,Feb,363.01
Bali,1910,Mar,214.81
Bali,1910,Apr,90.25
Bali,1910,May,60.81
Bali,1910,Jun,116.37
Bali,1910,Jul,192.68
Bali,1910,Aug,110.73
Bali,1910,Sep,175.36
Bali,1910,Oct,254.77
Bali,1910,Nov,230.39
Bali,1910,Dec,309.86
Bali,1911,Jan,204.91
Bali,1911,Feb,277.23
Bali,1911,Mar,95.05
Bali,1911,Apr,114.46
Bali,1911,May,153.08
Bali,1911,Jun,166.13
Bali,1911,Jul,164.57
Bali,1911,Aug,3.65
Bali,1911,Sep,20.62
Bali,1911,Oct,142.58
Bali,1911,Nov,113.37
Bali,1911,Dec,288.03
Bali,1912,Jan,370.97
Bali,1912,Feb,263.3
Bali,1912,Mar,425.35
Bali,1912,Apr,63.65
Bali,1912,May,47.35
Bali,1912,Jun,10.12
Bali,1912,Jul,157.92
Bali,1912,Aug,1.64
Bali,1912,Sep,35.1
Bali,1912,Oct,107.98
Bali,1912,Nov,225.06
Bali,1912,Dec,267.64
Bali,1913,Jan,377.8
Bali,1913,Feb,289.3
Bali,1913,Mar,504.81
Bali,1913,Apr,73.73
Bali,1913,May,58.45
Bali,1913,Jun,5.65
Bali,1913,Jul,9.38
Bali,1913,Aug,22.2
Bali,1913,Sep,33.19
Bali,1913,Oct,117.97
Bali,1913,Nov,132.1
Bali,1913,Dec,229.43
Bali,1914,Jan,326.57
Bali,1914,Feb,307.97
Bali,1914,Mar,256.78
Bali,1914,Apr,155.7
Bali,1914,May,143.05
Bali,1914,Jun,54.62
Bali,1914,Jul,0.69
Bali,1914,Aug,3.77
Bali,1914,Sep,5.49
Bali,1914,Oct,2.23
Bali,1914,Nov,113.9
Bali,1914,Dec,206.02
Bali,1915,Jan,430.01
Bali,1915,Feb,402.71
Bali,1915,Mar,195.21
Bali,1915,Apr,83.61
Bali,1915,May,243.49
Bali,1915,Jun,33.72
Bali,1915,Jul,40.49
Bali,1915,Aug,44.31
Bali,1915,Sep,77.91
Bali,1915,Oct,204.26
Bali,1915,Nov,220.98
Bali,1915,Dec,145.43
Bali,1916,Jan,403.54
Bali,1916,Feb,226.4
Bali,1916,Mar,346.13
Bali,1916,Apr,29.56
Bali,1916,May,46.89
Bali,1916,Jun,52.0
Bali,1916,Jul,366.01
Bali,1916,Aug,155.55
Bali,1916,Sep,157.36
Bali,1916,Oct,331.34
Bali,1916,Nov,277.16
Bali,1916,Dec,445.5
Bali,1917,Jan,370.9
Bali,1917,Feb,290.23
Bali,1917,Mar,499.43
Bali,1917,Apr,240.06
Bali,1917,May,72.2
Bali,1917,Jun,99.93
Bali,1917,Jul,18.11
Bali,1917,Aug,90.08
Bali,1917,Sep,159.79
Bali,1917,Oct,279.6
Bali,1917,Nov,217.39
Bali,1917,Dec,412.13
Bali,1918,Jan,377.27
Bali,1918,Feb,371.41
Bali,1918,Mar,85.66
Bali,1918,Apr,69.2
Bali,1918,May,120.52
Bali,1918,Jun,7.42
Bali,1918,Jul,58.77
Bali,1918,Aug,96.04
Bali,1918,Sep,2.5
Bali,1918,Oct,11.17
Bali,1918,Nov,114.9
Bali,1918,Dec,304.09
Bali,1919,Jan,297.76
Bali,1919,Feb,403.77
Bali,1919,Mar,249.51
Bali,1919,Apr,136.65
Bali,1919,May,109.85
Bali,1919,Jun,13.56
Bali,1919,Jul,5.93
Bali,1919,Aug,33.76
Bali,1919,Sep,13.28
Bali,1919,Oct,16.91
Bali,1919,Nov,175.74
Bali,1919,Dec,306.04
Bali,1920,Jan,390.43
Bali,1920,Feb,302.76
Bali,1920,Mar,258.53
Bali,1920,Apr,160.88
Bali,1920,May,98.15
Bali,1920,Jun,90.62
Bali,1920,Jul,174.82
Bali,1920,Aug,275.14
Bali,1920,Sep,113.75
Bali,1920,Oct,312.71
Bali,1920,Nov,275.64
Bali,1920,Dec,218.87
Bali,1921,Jan,300.03
Bali,1921,Feb,441.05
Bali,1921,Mar,349.21
Bali,1921,Apr,63.5
Bali,1921,May,27.36
Bali,1921,Jun,111.64
Bali,1921,Jul,61.42
Bali,1921,Aug,73.28
Bali,1921,Sep,70.87
Bali,1921,Oct,336.22
Bali,1921,Nov,160.66
Bali,1921,Dec,299.04
Bali,1922,Jan,412.09
Bali,1922,Feb,434.27
Bali,1922,Mar,279.42
Bali,1922,Apr,183.2
Bali,1922,May,250.51
Bali,1922,Jun,130.55
Bali,1922,Jul,56.1
Bali,1922,Aug,8.7
Bali,1922,Sep,19.14
Bali,1922,Oct,264.47
Bali,1922,Nov,86.33
Bali,1922,Dec,373.29
Bali,1923,Jan,409.46
Bali,1923,Feb,333.95
Bali,1923,Mar,221.13
Bali,1923,Apr,161.4
Bali,1923,May,214.72
Bali,1923,Jun,92.59
Bali,1923,Jul,385.97
Bali,1923,Aug,5.36
Bali,1923,Sep,4.76
Bali,1923,Oct,54.62
Bali,1923,Nov,87.23
Bali,1923,Dec,212.84
Bali,1924,Jan,226.71
Bali,1924,Feb,290.81
Bali,1924,Mar,204.61
Bali,1924,Apr,186.33
Bali,1924,May,243.11
Bali,1924,Jun,60.2
Bali,1924,Jul,58.99
Bali,1924,Aug,3.9
Bali,1924,Sep,36.4
Bali,1924,Oct,332.79
Bali,1924,Nov,381.34
Bali,1924,Dec,96.97
Bali,1925,Jan,437.49
Bali,1925,Feb,314.38
Bali,1925,Mar,390.04
Bali,1925,Apr,119.83
Bali,1925,May,45.64
Bali,1925,Jun,44.12
Bali,1925,Jul,99.14
Bali,1925,Aug,6.25
Bali,1925,Sep,72.05
Bali,1925,Oct,21.85
Bali,1925,Nov,48.99
Bali,1925,Dec,251.82
Bali,1926,Jan,317.8
Bali,1926,Feb,271.08
Bali,1926,Mar,300.74
Bali,1926,Apr,155.91
Bali,1926,May,136.62
Bali,1926,Jun,7.71
Bali,1926,Jul,9.68
Bali,1926,Aug,30.65
Bali,1926,Sep,57.3
Bali,1926,Oct,103.52
Bali,1926,Nov,180.34
Bali,1926,Dec,476.56
Bali,1927,Jan,449.4
Bali,1927,Feb,132.38
Bali,1927,Mar,346.13
Bali,1927,Apr,214.89
Bali,1927,May,116.64
Bali,1927,Jun,143.56
Bali,1927,Jul,57.03
Bali,1927,Aug,4.54
Bali,1927,Sep,51.35
Bali,1927,Oct,34.49
Bali,1927,Nov,239.16
Bali,1927,Dec,337.92
Bali,1928,Jan,389.63
Bali,1928,Feb,304.18
Bali,1928,Mar,285.95
Bali,1928,Apr,257.89
Bali,1928,May,27.04
Bali,1928,Jun,80.95
Bali,1928,Jul,38.32
Bali,1928,Aug,91.27
Bali,1928,Sep,19.27
Bali,1928,Oct,90.02
Bali,1928,Nov,180.64
